order_id,user_id,restaurant_id,order_date,order_amount,discount,final_amount,status,rating
1437,952,98,2025-06-14 21:28:04,249.62,0,249.62,Delivered,4
1438,20,59,2025-05-12 09:51:10,95.07,0,95.07,Delivered,4
1439,496,4,2025-05-29 07:29:36,255.11,0,255.11,Delivered,3
1440,17,185,2025-10-10 18:09:07,587.45,0,587.45,Delivered,
1441,483,32,2025-12-08 20:53:14,824.22,0,824.22,Delivered,4
1442,611,128,2025-07-01 22:30:49,682.3,0,682.3,Delivered,5
1443,564,149,2025-08-30 11:06:30,264.07,0,264.07,Delivered,5
1444,937,200,2025-04-27 16:44:37,239.6,0,239.6,Delivered,
1445,709,155,2025-02-17 21:41:25,382.21,0,382.21,Delivered,5
1446,741,153,2025-12-25 17:59:53,932.47,0,932.47,Delivered,
1447,136,16,2025-09-30 21:37:36,191.86,0,191.86,Delivered,
1448,568,162,2025-04-08 11:16:52,753.49,0,753.49,Delivered,5
1449,425,95,2025-03-01 18:57:08,940.84,0,940.84,Delivered,
1450,447,11,2025-03-11 23:17:46,326.54,0,326.54,Delivered,4
1451,118,89,2025-11-19 15:52:53,605.24,0,605.24,Delivered,5
1452,894,105,2025-04-07 11:21:32,458.38,0,458.38,Delivered,4
1453,534,50,2025-03-22 23:29:16,156.8,0,156.8,Delivered,
1454,901,162,2025-05-27 19:09:21,1174.48,0,1174.48,Delivered,3
1455,93,60,2025-10-16 18:21:11,149.98,30.0,119.98,Delivered,3
1456,507,186,2025-11-16 10:33:17,731.51,0,731.51,Delivered,
1457,984,173,2025-07-18 18:08:50,1464.36,146.44,1317.92,Delivered,4
1458,581,43,2025-05-15 21:49:29,1114.72,111.47,1003.25,Delivered,5
1459,558,73,2025-04-22 22:53:49,433.63,0,433.63,Delivered,
1460,221,172,2025-10-09 20:56:04,1041.13,0,1041.13,Delivered,2
1461,943,54,2025-06-30 11:12:14,211.02,0,211.02,Delivered,5
1462,751,187,2025-10-29 19:45:34,609.54,0,609.54,Delivered,
1463,773,89,2025-11-12 08:02:19,649.72,97.46,552.26,Delivered,
1464,18,31,2025-12-27 14:17:22,328.89,0,328.89,Delivered,
1465,89,145,2025-05-16 12:01:11,508.84,0,508.84,Delivered,3
1466,717,31,2025-12-07 12:47:26,722.9,0,722.9,Delivered,
1467,997,150,2025-07-17 11:29:54,724.84,72.48,652.36,Delivered,
1468,14,13,2025-09-09 11:48:57,155.08,0,155.08,Delivered,
1469,715,143,2025-05-22 09:08:49,485.76,24.29,461.47,Delivered,4
1470,137,64,2025-11-04 20:56:14,296.44,0,296.44,Delivered,
1471,291,141,2025-01-05 11:57:10,79.5,0,79.5,Cancelled,
1472,722,110,2025-09-25 21:23:17,724.53,0,724.53,Delivered,4
1473,305,110,2025-01-22 11:16:02,792.22,118.83,673.39,Delivered,
1474,237,57,2025-07-27 20:58:28,829.5,41.48,788.02,Delivered,4
1475,596,168,2025-06-14 10:40:45,1266.48,0,1266.48,Cancelled,
1476,35,134,2025-05-13 11:38:11,864.18,0,864.18,Delivered,3
1477,23,176,2025-08-10 09:30:22,771.69,115.75,655.94,Delivered,4
1478,465,175,2025-02-17 19:59:42,86.0,4.3,81.7,Delivered,5
1479,157,138,2025-11-15 17:40:06,222.27,0,222.27,Delivered,4
1480,513,153,2025-01-15 11:17:55,708.27,35.41,672.86,Cancelled,
1481,466,192,2025-01-20 20:32:37,1010.36,151.55,858.81,Delivered,5
1482,744,157,2025-12-28 11:02:58,968.91,0,968.91,Delivered,
1483,346,125,2025-04-07 20:15:12,335.35,0,335.35,Delivered,4
1484,475,26,2025-10-02 18:17:06,275.41,0,275.41,Delivered,4
1485,252,27,2025-07-23 20:24:09,1426.97,0,1426.97,Delivered,4
1486,259,150,2025-11-09 18:51:16,374.34,18.72,355.62,Delivered,4
1487,167,167,2025-01-25 21:40:27,626.85,0,626.85,Delivered,3
1488,4,79,2025-06-26 11:27:32,60.73,9.11,51.62,Delivered,4
1489,790,134,2025-09-19 19:15:25,864.18,129.63,734.55,Delivered,4
1490,931,3,2025-09-10 18:24:14,606.55,0,606.55,Delivered,5
1491,487,159,2025-11-10 07:23:36,203.46,0,203.46,Delivered,3
1492,838,162,2025-02-14 19:59:04,490.35,49.04,441.31,Delivered,4
1493,284,178,2025-06-19 22:42:22,466.66,0,466.66,Delivered,
1494,531,110,2025-09-14 12:18:39,759.18,75.92,683.26,Delivered,4
1495,6,121,2025-05-06 21:53:20,350.47,0,350.47,Delivered,5
1496,186,154,2025-04-10 08:17:37,160.63,32.13,128.5,Delivered,5
1497,669,88,2025-06-07 19:03:54,430.69,0,430.69,Delivered,5
1498,761,89,2025-09-16 08:03:46,172.55,0,172.55,Delivered,5
1499,657,49,2025-03-22 12:59:05,945.6,0,945.6,Delivered,4
1500,842,160,2025-05-13 21:22:19,164.2,24.63,139.57,Cancelled,
1501,896,74,2025-10-04 21:43:53,126.85,12.69,114.16,Delivered,4
1502,621,174,2025-12-22 11:03:25,284.56,0,284.56,Delivered,5
1503,727,196,2025-09-28 07:04:36,563.14,112.63,450.51,Delivered,
1504,978,67,2025-09-04 18:38:03,395.83,0,395.83,Cancelled,
1505,797,141,2025-11-29 15:27:06,208.56,41.71,166.85,Delivered,
1506,124,156,2025-11-11 16:41:12,455.85,0,455.85,Delivered,4
1507,586,169,2025-03-24 23:55:30,290.38,43.56,246.82,Delivered,4
1508,202,46,2025-12-22 20:54:49,171.1,0,171.1,Delivered,4
1509,243,197,2025-01-27 21:22:22,159.79,0,159.79,Delivered,4
1510,386,116,2025-07-19 20:10:53,852.42,0,852.42,Delivered,3
1511,929,44,2025-01-20 09:59:26,1040.06,0,1040.06,Delivered,5
1512,177,110,2025-04-12 10:44:49,286.08,0,286.08,Delivered,3
1513,806,19,2025-04-20 00:12:18,335.6,0,335.6,Delivered,
1514,125,151,2025-12-11 08:57:58,705.76,0,705.76,Delivered,5
1515,978,134,2025-10-03 13:09:03,462.99,0,462.99,Delivered,5
1516,832,35,2025-06-05 20:48:38,183.31,0,183.31,Delivered,5
1517,270,116,2025-04-27 20:17:51,1582.16,0,1582.16,Delivered,
1518,616,145,2025-12-31 21:58:26,715.68,0,715.68,Delivered,4
1519,642,24,2025-01-12 18:10:19,190.77,19.08,171.69,Delivered,4
1520,449,183,2025-01-26 12:33:04,327.65,0,327.65,Delivered,5
1521,884,88,2025-03-01 10:41:22,640.45,0,640.45,Cancelled,
1522,637,22,2025-05-03 12:30:53,248.8,0,248.8,Cancelled,
1523,849,2,2025-09-01 23:37:09,444.19,88.84,355.35,Delivered,2
1524,481,42,2025-08-26 22:08:35,177.07,0,177.07,Delivered,5
1525,199,161,2025-07-27 21:31:41,515.56,103.11,412.45,Cancelled,
1526,33,97,2025-09-29 12:19:49,681.72,0,681.72,Delivered,5
1527,795,196,2025-06-03 12:10:41,859.56,0,859.56,Delivered,
1528,717,129,2025-03-26 21:32:13,238.73,0,238.73,Delivered,
1529,275,110,2025-09-24 21:56:30,198.64,0,198.64,Delivered,5
1530,284,162,2025-10-24 21:59:23,326.9,0,326.9,Delivered,1
1531,44,146,2025-04-09 18:28:44,801.25,0,801.25,Delivered,5
1532,455,40,2025-02-15 20:47:34,251.88,50.38,201.5,Delivered,
1533,634,67,2025-12-01 12:09:44,287.32,0,287.32,Delivered,4
1534,646,83,2025-08-19 19:19:12,326.14,16.31,309.83,Cancelled,
1535,904,14,2025-04-09 19:15:50,166.57,24.99,141.58,Delivered,5
1536,8,24,2025-06-20 19:59:15,873.49,87.35,786.14,Delivered,4
1537,839,149,2025-07-05 21:40:28,291.87,14.59,277.28,Delivered,5
1538,768,100,2025-12-23 10:45:55,329.94,65.99,263.95,Delivered,
1539,775,119,2025-04-24 11:47:21,48.44,0,48.44,Delivered,3
1540,48,26,2025-07-07 13:43:20,318.78,63.76,255.02,Delivered,2
1541,654,33,2025-11-01 23:56:39,211.83,42.37,169.46,Delivered,
1542,743,134,2025-09-22 19:19:19,324.76,0,324.76,Delivered,
1543,232,200,2025-04-06 06:31:54,282.39,0,282.39,Delivered,5
1544,721,51,2025-02-03 13:55:29,337.74,0,337.74,Delivered,
1545,70,119,2025-01-29 12:40:35,190.56,0,190.56,Delivered,4
1546,53,20,2025-11-30 19:42:52,449.68,0,449.68,Delivered,4
1547,755,172,2025-10-31 12:21:47,912.96,0,912.96,Delivered,
1548,19,158,2025-08-07 19:49:11,664.2,0,664.2,Delivered,5
1549,665,162,2025-05-23 22:56:29,337.01,50.55,286.46,Cancelled,
1550,234,172,2025-09-03 19:38:27,701.88,35.09,666.79,Delivered,5
1551,411,73,2025-12-18 18:17:27,244.24,36.64,207.6,Delivered,
1552,72,49,2025-07-26 11:27:41,528.87,0,528.87,Delivered,4
1553,217,142,2025-07-09 11:36:32,397.36,59.6,337.76,Delivered,5
1554,751,138,2025-07-08 11:02:40,249.47,49.89,199.58,Delivered,
1555,131,94,2025-10-13 20:34:09,670.48,100.57,569.91,Delivered,
1556,34,192,2025-11-20 16:47:51,146.15,0,146.15,Delivered,
1557,141,164,2025-08-27 22:26:46,499.23,0,499.23,Delivered,5
1558,18,51,2025-07-09 20:12:27,186.6,0,186.6,Delivered,
1559,747,199,2025-11-08 19:32:38,178.43,0,178.43,Cancelled,
1560,854,122,2025-12-26 12:06:56,970.96,0,970.96,Delivered,
1561,749,67,2025-05-28 10:05:38,511.8,51.18,460.62,Delivered,
1562,727,37,2025-04-18 08:51:09,58.41,0,58.41,Delivered,5
1563,313,23,2025-07-16 20:57:28,1365.53,0,1365.53,Delivered,5
1564,634,164,2025-01-07 13:07:04,990.5,148.57,841.93,Delivered,4
1565,83,8,2025-08-24 12:37:16,512.75,0,512.75,Cancelled,
1566,976,107,2025-09-05 12:25:13,167.83,0,167.83,Delivered,
1567,193,106,2025-02-07 09:23:03,412.82,82.56,330.26,Delivered,5
1568,534,1,2025-02-03 20:08:12,642.27,0,642.27,Delivered,3
1569,49,167,2025-04-19 10:53:30,350.04,52.51,297.53,Cancelled,
1570,69,98,2025-11-09 07:04:17,639.76,0,639.76,Delivered,4
1571,87,23,2025-02-27 14:31:42,925.9,92.59,833.31,Cancelled,
1572,645,1,2025-04-01 20:05:18,196.32,0,196.32,Delivered,
1573,692,199,2025-10-25 21:18:19,178.43,0,178.43,Delivered,5
1574,877,59,2025-05-04 13:31:46,446.31,0,446.31,Delivered,5
1575,886,104,2025-02-08 09:18:12,374.62,0,374.62,Delivered,1
1576,392,88,2025-05-03 17:36:38,1141.35,0,1141.35,Delivered,3
1577,275,89,2025-06-20 15:43:59,708.78,106.32,602.46,Delivered,
1578,49,123,2025-02-24 21:30:20,528.98,0,528.98,Delivered,4
1579,464,54,2025-01-17 22:37:06,309.33,0,309.33,Delivered,5
1580,318,134,2025-11-22 20:19:11,693.75,0,693.75,Cancelled,
1581,24,106,2025-07-16 11:21:20,180.05,0,180.05,Delivered,5
1582,337,54,2025-08-28 22:33:28,111.45,22.29,89.16,Delivered,3
1583,233,56,2025-12-18 07:22:48,387.92,0,387.92,Delivered,
1584,417,43,2025-09-09 20:09:25,348.64,0,348.64,Delivered,2
1585,528,148,2025-09-15 21:53:32,362.47,72.49,289.98,Delivered,4
1586,193,145,2025-11-13 21:57:31,585.22,0,585.22,Delivered,3
1587,830,144,2025-08-18 14:27:21,263.33,13.17,250.16,Delivered,5
1588,873,156,2025-03-29 14:44:15,204.46,0,204.46,Delivered,
1589,225,170,2025-10-05 12:54:21,216.52,0,216.52,Cancelled,
1590,507,105,2025-11-06 20:33:17,394.77,19.74,375.03,Cancelled,
1591,540,153,2025-07-08 09:40:32,224.2,0,224.2,Delivered,5
1592,30,83,2025-09-06 22:40:35,593.71,0,593.71,Delivered,
1593,282,26,2025-12-21 12:04:25,362.15,72.43,289.72,Delivered,
1594,942,110,2025-01-22 19:56:29,42.45,0,42.45,Delivered,4
1595,284,4,2025-08-26 16:27:38,364.5,0,364.5,Delivered,4
1596,142,60,2025-04-06 14:39:21,485.36,0,485.36,Cancelled,
1597,505,114,2025-04-09 09:27:29,500.58,0,500.58,Delivered,2
1598,186,150,2025-10-03 21:31:48,876.61,0,876.61,Delivered,
1599,378,80,2025-08-31 19:11:44,931.98,0,931.98,Delivered,5
1600,599,183,2025-05-03 12:14:30,387.58,0,387.58,Delivered,5
1601,409,40,2025-02-26 17:32:08,308.68,0,308.68,Delivered,5
1602,733,115,2025-11-25 19:04:32,181.71,0,181.71,Delivered,
1603,922,144,2025-12-24 21:47:15,296.2,0,296.2,Delivered,4
1604,42,93,2025-05-06 12:20:15,517.47,0,517.47,Delivered,4
1605,24,19,2025-08-02 17:30:15,573.72,0,573.72,Delivered,
1606,629,137,2025-02-19 14:58:19,399.6,0,399.6,Delivered,
1607,488,26,2025-03-11 14:24:11,888.16,133.22,754.94,Delivered,5
1608,988,190,2025-03-23 23:21:09,309.46,61.89,247.57,Delivered,4
1609,924,49,2025-08-20 22:43:07,914.79,0,914.79,Delivered,5
1610,879,149,2025-12-29 19:52:20,140.03,0,140.03,Delivered,4
1611,588,54,2025-09-16 13:30:33,184.8,27.72,157.08,Delivered,4
1612,243,129,2025-01-03 13:38:29,134.45,0,134.45,Cancelled,
1613,955,198,2025-02-06 20:29:21,104.87,10.49,94.38,Cancelled,
1614,281,110,2025-07-28 18:16:40,286.08,0,286.08,Delivered,4
1615,573,30,2025-09-11 11:17:35,456.29,0,456.29,Delivered,3
1616,293,117,2025-09-10 11:45:48,88.75,0,88.75,Delivered,5
1617,709,183,2025-05-26 08:12:57,98.19,0,98.19,Delivered,5
1618,417,113,2025-01-11 12:59:24,879.95,88.0,791.95,Delivered,
1619,777,85,2025-09-18 13:36:29,647.63,97.14,550.49,Delivered,4
1620,263,4,2025-04-09 23:15:23,739.9,0,739.9,Delivered,
1621,586,6,2025-11-04 19:32:26,103.0,10.3,92.7,Delivered,
1622,313,64,2025-10-13 10:39:44,1430.07,0,1430.07,Delivered,4
1623,435,64,2025-09-07 13:04:16,263.34,0,263.34,Delivered,5
1624,764,37,2025-12-07 07:48:45,54.23,2.71,51.52,Delivered,5
1625,506,113,2025-10-29 13:16:12,478.95,0,478.95,Delivered,
1626,496,59,2025-10-08 23:51:57,498.64,0,498.64,Delivered,5
1627,430,88,2025-07-26 13:55:42,847.01,0,847.01,Delivered,5
1628,528,137,2025-06-26 12:18:55,301.32,0,301.32,Delivered,
1629,602,162,2025-11-18 23:18:40,490.35,0,490.35,Delivered,4
1630,57,165,2025-04-03 13:47:38,609.91,30.5,579.41,Delivered,3
1631,494,85,2025-01-14 12:12:39,186.81,0,186.81,Delivered,4
1632,261,71,2025-02-25 14:45:58,538.58,0,538.58,Delivered,
1633,568,4,2025-07-01 21:57:36,364.73,0,364.73,Delivered,
1634,290,193,2025-06-03 22:31:51,296.01,0,296.01,Delivered,4
1635,722,155,2025-07-16 11:47:35,656.26,0,656.26,Delivered,
1636,911,138,2025-01-28 12:05:18,65.55,0,65.55,Delivered,5
1637,818,105,2025-05-11 23:06:10,187.64,0,187.64,Delivered,
1638,153,45,2025-08-11 09:53:09,1050.68,0,1050.68,Delivered,
1639,811,35,2025-10-18 20:23:41,366.62,54.99,311.63,Delivered,
1640,249,20,2025-09-15 06:33:08,440.24,0,440.24,Delivered,2
1641,117,165,2025-11-12 19:50:25,333.6,33.36,300.24,Delivered,4
1642,670,114,2025-12-11 08:36:50,425.63,0,425.63,Delivered,
1643,22,30,2025-05-19 18:53:14,833.46,0,833.46,Delivered,
1644,475,89,2025-06-26 17:06:48,173.92,0,173.92,Delivered,5
1645,481,83,2025-08-16 14:54:49,856.55,0,856.55,Delivered,2
1646,744,132,2025-08-03 19:43:46,234.3,0,234.3,Delivered,
1647,44,7,2025-12-07 07:48:42,338.78,0,338.78,Delivered,
1648,237,198,2025-05-09 23:28:35,453.95,90.79,363.16,Delivered,4
1649,49,42,2025-07-23 21:46:42,354.14,0,354.14,Delivered,
1650,252,31,2025-04-13 19:47:36,180.91,0,180.91,Delivered,5
1651,750,86,2025-05-20 00:43:02,275.44,0,275.44,Delivered,5
1652,192,11,2025-10-09 07:45:17,558.97,111.79,447.18,Delivered,5
1653,351,149,2025-02-01 14:39:28,62.02,0,62.02,Delivered,3
1654,644,174,2025-11-14 19:24:29,163.48,0,163.48,Delivered,
1655,434,98,2025-09-27 07:34:28,780.29,0,780.29,Delivered,
1656,520,149,2025-06-11 11:54:24,529.5,0,529.5,Cancelled,
1657,26,17,2025-08-02 22:17:45,163.05,0,163.05,Delivered,
1658,70,186,2025-03-14 11:06:25,382.29,0,382.29,Delivered,
1659,44,114,2025-10-11 23:12:07,698.53,0,698.53,Delivered,4
1660,423,165,2025-11-16 00:50:54,1250.94,0,1250.94,Delivered,
1661,638,33,2025-02-07 14:27:17,288.12,28.81,259.31,Delivered,
1662,266,39,2025-06-25 12:16:36,208.42,0,208.42,Delivered,
1663,896,11,2025-04-25 22:51:53,163.27,0,163.27,Delivered,
1664,323,28,2025-11-06 22:12:23,264.02,0,264.02,Delivered,5
1665,64,51,2025-09-21 22:15:06,270.62,0,270.62,Delivered,3
1666,751,19,2025-06-14 13:52:39,170.77,0,170.77,Cancelled,
1667,499,85,2025-04-13 20:58:48,937.05,0,937.05,Delivered,3
1668,84,198,2025-09-09 12:34:01,279.67,27.97,251.7,Delivered,1
1669,149,25,2025-10-13 13:21:56,122.5,0,122.5,Delivered,5
1670,7,136,2025-02-23 14:40:41,451.38,0,451.38,Delivered,
1671,936,26,2025-07-31 11:34:48,697.03,0,697.03,Delivered,5
1672,795,168,2025-05-14 19:06:24,529.63,0,529.63,Delivered,4
1673,760,86,2025-09-15 12:05:14,1218.38,0,1218.38,Delivered,1
1674,684,141,2025-07-03 10:49:56,189.07,0,189.07,Delivered,4
1675,637,130,2025-06-10 12:55:28,574.06,114.81,459.25,Delivered,4
1676,311,13,2025-10-30 19:29:57,105.14,0,105.14,Delivered,4
1677,855,45,2025-02-19 18:01:41,56.05,0,56.05,Delivered,4
1678,926,111,2025-10-09 12:00:40,844.87,0,844.87,Delivered,
1679,1,86,2025-08-22 11:35:27,1185.18,59.26,1125.92,Delivered,3
1680,339,15,2025-06-28 22:28:01,585.96,0,585.96,Delivered,3
1681,382,132,2025-10-03 12:39:17,248.43,0,248.43,Delivered,5
1682,435,36,2025-09-21 11:38:45,365.54,0,365.54,Cancelled,
1683,681,29,2025-10-28 09:54:18,262.37,0,262.37,Delivered,3
1684,919,18,2025-02-06 22:28:38,273.21,40.98,232.23,Delivered,
1685,833,87,2025-08-04 17:41:37,495.88,0,495.88,Delivered,
1686,70,187,2025-05-27 22:39:27,791.38,0,791.38,Delivered,5
1687,21,122,2025-10-08 13:46:37,426.89,42.69,384.2,Delivered,
1688,4,88,2025-03-01 19:49:53,545.33,0,545.33,Delivered,5
1689,437,44,2025-04-04 11:20:55,853.14,42.66,810.48,Delivered,
1690,812,190,2025-03-10 19:39:31,1050.97,0,1050.97,Delivered,5
1691,350,161,2025-07-04 13:00:22,947.37,0,947.37,Delivered,5
1692,373,180,2025-09-18 11:03:43,442.54,0,442.54,Delivered,4
1693,811,135,2025-11-29 13:20:11,488.86,0,488.86,Delivered,4
1694,107,188,2025-12-09 21:03:06,644.32,0,644.32,Delivered,5
1695,6,61,2025-12-22 14:44:30,443.11,0,443.11,Delivered,
1696,207,66,2025-10-21 15:52:40,143.78,0,143.78,Delivered,5
1697,732,181,2025-12-07 20:29:41,343.91,51.59,292.32,Delivered,5
1698,621,14,2025-07-14 19:03:10,411.61,61.74,349.87,Delivered,4
1699,389,22,2025-04-27 15:15:53,754.39,75.44,678.95,Delivered,5
1700,293,187,2025-05-19 20:42:00,1095.92,0,1095.92,Delivered,5
1701,28,196,2025-02-08 22:37:08,791.69,0,791.69,Delivered,5
1702,699,170,2025-04-02 20:34:09,628.88,31.44,597.44,Delivered,5
1703,649,195,2025-07-07 12:35:09,502.44,0,502.44,Delivered,
1704,236,119,2025-07-04 08:38:04,282.36,0,282.36,Delivered,1
1705,614,47,2025-05-18 16:52:30,230.0,0,230.0,Cancelled,
1706,237,105,2025-11-10 20:31:42,458.38,0,458.38,Delivered,5
1707,727,49,2025-07-27 13:55:31,211.65,0,211.65,Delivered,4
1708,753,25,2025-12-11 12:28:50,277.82,0,277.82,Delivered,4
1709,552,23,2025-08-08 15:31:25,1114.41,0,1114.41,Delivered,
1710,131,78,2025-11-14 12:23:29,315.1,0,315.1,Delivered,3
1711,214,49,2025-12-26 06:01:44,564.23,0,564.23,Delivered,4
1712,584,89,2025-03-01 22:09:50,298.39,0,298.39,Delivered,4
1713,336,147,2025-02-05 00:00:54,868.31,86.83,781.48,Delivered,
1714,927,183,2025-06-06 11:37:52,778.17,0,778.17,Delivered,5
1715,147,78,2025-03-26 23:46:28,1342.83,0,1342.83,Delivered,4
1716,254,22,2025-03-29 12:20:28,188.55,0,188.55,Delivered,
1717,901,175,2025-11-26 07:41:12,240.44,48.09,192.35,Delivered,5
1718,424,189,2025-10-26 20:17:48,386.86,58.03,328.83,Delivered,4
1719,162,135,2025-10-15 06:57:26,244.43,0,244.43,Delivered,4
1720,88,134,2025-05-08 22:21:08,368.99,0,368.99,Delivered,3
1721,116,138,2025-08-11 09:47:18,164.83,0,164.83,Delivered,5
1722,548,85,2025-10-18 12:17:20,932.57,93.26,839.31,Delivered,4
1723,986,92,2025-01-31 15:33:50,225.14,11.26,213.88,Delivered,5
1724,942,178,2025-04-06 23:57:14,917.61,0,917.61,Delivered,3
1725,731,171,2025-09-26 19:53:18,685.76,34.29,651.47,Delivered,5
1726,236,15,2025-01-28 22:57:11,174.47,0,174.47,Delivered,
1727,952,92,2025-06-07 09:38:40,675.55,101.33,574.22,Cancelled,
1728,33,70,2025-04-26 14:40:46,169.79,8.49,161.3,Delivered,4
1729,140,63,2025-04-28 13:39:23,871.05,130.66,740.39,Delivered,2
1730,949,184,2025-04-06 13:33:48,645.32,129.06,516.26,Delivered,2
1731,415,7,2025-11-09 19:36:06,909.42,0,909.42,Delivered,
1732,574,167,2025-09-16 11:09:36,1100.56,0,1100.56,Delivered,4
1733,900,57,2025-07-02 18:38:13,565.55,56.55,509.0,Cancelled,
1734,574,89,2025-08-12 17:08:18,364.54,0,364.54,Delivered,4
1735,216,56,2025-11-12 16:42:12,387.92,0,387.92,Delivered,2
1736,433,39,2025-01-29 11:27:32,266.51,0,266.51,Delivered,4
1737,352,145,2025-01-30 21:28:15,651.33,0,651.33,Delivered,1
1738,940,110,2025-07-20 11:36:01,527.17,0,527.17,Delivered,4
1739,18,14,2025-11-29 12:20:38,282.98,0,282.98,Cancelled,
1740,883,185,2025-06-01 20:20:45,247.63,12.38,235.25,Delivered,4
1741,948,148,2025-01-22 13:01:40,47.29,0,47.29,Delivered,4
1742,939,161,2025-09-07 17:09:39,347.36,69.47,277.89,Delivered,4
1743,312,86,2025-10-29 12:49:50,203.2,0,203.2,Delivered,
1744,49,100,2025-09-11 17:35:59,378.97,0,378.97,Delivered,
1745,580,34,2025-09-12 16:02:16,506.73,50.67,456.06,Delivered,5
1746,592,95,2025-08-26 15:39:07,596.52,119.3,477.22,Delivered,5
1747,878,175,2025-02-08 22:48:27,256.52,0,256.52,Delivered,4
1748,306,34,2025-02-16 18:18:40,754.84,0,754.84,Delivered,4
1749,216,50,2025-11-04 09:57:00,230.1,0,230.1,Delivered,
1750,53,65,2025-10-23 11:21:32,238.78,0,238.78,Delivered,5
1751,927,39,2025-11-01 22:33:34,99.42,0,99.42,Delivered,5
1752,4,137,2025-11-08 08:53:15,399.6,0,399.6,Delivered,
1753,554,166,2025-06-18 19:07:19,129.53,0,129.53,Delivered,5
1754,501,92,2025-07-27 16:06:21,61.14,0,61.14,Delivered,
1755,14,61,2025-10-31 20:32:43,876.64,87.66,788.98,Delivered,
1756,582,102,2025-06-27 20:57:11,63.06,0,63.06,Cancelled,
1757,743,175,2025-06-07 21:16:06,256.52,0,256.52,Delivered,4
1758,168,129,2025-09-05 18:11:37,220.8,0,220.8,Delivered,
1759,752,18,2025-08-11 11:09:06,580.15,0,580.15,Delivered,
1760,420,39,2025-10-30 19:10:06,375.51,0,375.51,Delivered,4
1761,722,34,2025-09-20 19:00:43,546.9,0,546.9,Cancelled,
1762,304,3,2025-03-10 12:10:14,332.36,16.62,315.74,Delivered,5
1763,787,107,2025-08-09 11:26:44,284.96,0,284.96,Delivered,4
1764,599,74,2025-06-27 19:32:18,678.86,101.83,577.03,Delivered,4
1765,754,199,2025-01-06 22:28:41,508.15,0,508.15,Cancelled,
1766,858,196,2025-08-19 21:17:08,396.52,0,396.52,Delivered,5
1767,292,85,2025-04-01 08:12:19,373.62,0,373.62,Delivered,4
1768,373,102,2025-12-21 15:20:19,107.29,0,107.29,Delivered,4
1769,875,39,2025-02-03 11:47:46,221.59,11.08,210.51,Delivered,4
1770,527,122,2025-12-02 19:24:45,261.58,0,261.58,Delivered,3
1771,378,153,2025-08-05 07:01:06,421.16,0,421.16,Delivered,4
1772,46,10,2025-11-14 12:53:06,403.81,0,403.81,Delivered,
1773,165,87,2025-02-03 10:17:35,349.1,69.82,279.28,Delivered,5
1774,362,199,2025-06-02 12:23:08,343.29,0,343.29,Delivered,
1775,143,68,2025-10-18 12:25:33,1354.32,0,1354.32,Delivered,2
1776,112,91,2025-04-11 07:47:39,107.95,0,107.95,Delivered,
1777,217,121,2025-12-09 19:21:21,490.51,0,490.51,Delivered,
1778,252,109,2025-06-13 18:25:39,460.24,46.02,414.22,Delivered,5
1779,461,78,2025-02-06 18:57:57,388.78,0,388.78,Cancelled,
1780,828,17,2025-05-17 21:26:16,1033.42,0,1033.42,Delivered,
1781,964,4,2025-01-04 19:53:45,130.12,0,130.12,Delivered,5
1782,165,61,2025-03-03 12:31:33,255.07,0,255.07,Delivered,5
1783,39,18,2025-07-12 12:48:32,168.16,25.22,142.94,Delivered,3
1784,497,26,2025-11-13 12:59:25,635.85,95.38,540.47,Delivered,5
1785,4,148,2025-07-31 22:12:54,362.47,54.37,308.1,Delivered,
1786,385,153,2025-12-25 12:01:54,601.46,0,601.46,Delivered,
1787,544,98,2025-04-12 09:38:12,730.9,109.63,621.27,Delivered,4
1788,35,175,2025-07-09 12:04:03,292.22,0,292.22,Cancelled,
1789,761,134,2025-11-21 15:48:47,385.09,0,385.09,Delivered,
1790,284,83,2025-04-24 14:14:27,650.4,65.04,585.36,Delivered,
1791,736,134,2025-02-21 19:50:18,385.09,0,385.09,Delivered,
